,test_name,code_len,dumb_dyn_slice,dyn_slice,pruned_slice,dumb_dyn_slice_len,pruned_slice_len,dyn_slice_len,runtime_bare_test,runtime_tracing_augmented_test,runtime_dyn_slice,runtime_pruned_slice,perf_runtime_bare_test,perf_runtime_tracing_augmented_test,perf_runtime_dyn_slice,perf_runtime_pruned_slice,len_exec_trace,test_result,sliced_result_equal_to_bare,exception,stage,num_boolops_pruned_sliced,num_lines_with_boolops_pruned_sliced,num_boolops_dyn_sliced,num_lines_with_boolops_dyn_sliced,num_boolops,num_lines_with_boolops,benchmark,test_status
13968,benchmark/refactory/data/question_2/code/fail/wrong_2_277.py#16:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'day' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
13969,benchmark/refactory/data/question_2/code/fail/wrong_2_303.py#0:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'possile_birthdays' is not defined"",)",bare execution,,,,,1,1,refactory,Not executable
13970,benchmark/refactory/data/question_2/code/fail/wrong_2_303.py#1:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'possile_birthdays' is not defined"",)",bare execution,,,,,1,1,refactory,Not executable
13971,benchmark/refactory/data/question_2/code/fail/wrong_2_303.py#2:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'possile_birthdays' is not defined"",)",bare execution,,,,,1,1,refactory,Not executable
13972,benchmark/refactory/data/question_2/code/fail/wrong_2_303.py#3:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'possile_birthdays' is not defined"",)",bare execution,,,,,1,1,refactory,Not executable
13973,benchmark/refactory/data/question_2/code/fail/wrong_2_303.py#4:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'possile_birthdays' is not defined"",)",bare execution,,,,,1,1,refactory,Not executable
13974,benchmark/refactory/data/question_2/code/fail/wrong_2_303.py#5:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'possile_birthdays' is not defined"",)",bare execution,,,,,1,1,refactory,Not executable
13975,benchmark/refactory/data/question_2/code/fail/wrong_2_303.py#6:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'possile_birthdays' is not defined"",)",bare execution,,,,,1,1,refactory,Not executable
13976,benchmark/refactory/data/question_2/code/fail/wrong_2_303.py#7:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'possile_birthdays' is not defined"",)",bare execution,,,,,1,1,refactory,Not executable
13977,benchmark/refactory/data/question_2/code/fail/wrong_2_303.py#8:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'possile_birthdays' is not defined"",)",bare execution,,,,,1,1,refactory,Not executable
13978,benchmark/refactory/data/question_2/code/fail/wrong_2_303.py#9:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'possile_birthdays' is not defined"",)",bare execution,,,,,1,1,refactory,Not executable
13979,benchmark/refactory/data/question_2/code/fail/wrong_2_303.py#10:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'possile_birthdays' is not defined"",)",bare execution,,,,,1,1,refactory,Not executable
13980,benchmark/refactory/data/question_2/code/fail/wrong_2_303.py#11:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'possile_birthdays' is not defined"",)",bare execution,,,,,1,1,refactory,Not executable
13981,benchmark/refactory/data/question_2/code/fail/wrong_2_303.py#12:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'possile_birthdays' is not defined"",)",bare execution,,,,,1,1,refactory,Not executable
13982,benchmark/refactory/data/question_2/code/fail/wrong_2_303.py#13:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'possile_birthdays' is not defined"",)",bare execution,,,,,1,1,refactory,Not executable
13983,benchmark/refactory/data/question_2/code/fail/wrong_2_303.py#14:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'possile_birthdays' is not defined"",)",bare execution,,,,,1,1,refactory,Not executable
13984,benchmark/refactory/data/question_2/code/fail/wrong_2_303.py#15:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'possile_birthdays' is not defined"",)",bare execution,,,,,1,1,refactory,Not executable
13985,benchmark/refactory/data/question_2/code/fail/wrong_2_303.py#16:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'possile_birthdays' is not defined"",)",bare execution,,,,,1,1,refactory,Not executable
14037,benchmark/refactory/data/question_2/code/fail/wrong_2_378.py#0:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'unique_day' is not defined"",)",bare execution,,,,,1,1,refactory,Not executable
14038,benchmark/refactory/data/question_2/code/fail/wrong_2_378.py#1:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'unique_day' is not defined"",)",bare execution,,,,,1,1,refactory,Not executable
14039,benchmark/refactory/data/question_2/code/fail/wrong_2_378.py#2:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'unique_day' is not defined"",)",bare execution,,,,,1,1,refactory,Not executable
14040,benchmark/refactory/data/question_2/code/fail/wrong_2_378.py#3:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'unique_day' is not defined"",)",bare execution,,,,,1,1,refactory,Not executable
14041,benchmark/refactory/data/question_2/code/fail/wrong_2_378.py#4:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'unique_day' is not defined"",)",bare execution,,,,,1,1,refactory,Not executable
14042,benchmark/refactory/data/question_2/code/fail/wrong_2_378.py#5:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'unique_day' is not defined"",)",bare execution,,,,,1,1,refactory,Not executable
14043,benchmark/refactory/data/question_2/code/fail/wrong_2_378.py#6:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'unique_day' is not defined"",)",bare execution,,,,,1,1,refactory,Not executable
14044,benchmark/refactory/data/question_2/code/fail/wrong_2_378.py#7:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'unique_day' is not defined"",)",bare execution,,,,,1,1,refactory,Not executable
14045,benchmark/refactory/data/question_2/code/fail/wrong_2_378.py#8:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'unique_day' is not defined"",)",bare execution,,,,,1,1,refactory,Not executable
14046,benchmark/refactory/data/question_2/code/fail/wrong_2_378.py#9:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'unique_day' is not defined"",)",bare execution,,,,,1,1,refactory,Not executable
14047,benchmark/refactory/data/question_2/code/fail/wrong_2_378.py#10:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'unique_day' is not defined"",)",bare execution,,,,,1,1,refactory,Not executable
14048,benchmark/refactory/data/question_2/code/fail/wrong_2_378.py#11:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'unique_day' is not defined"",)",bare execution,,,,,1,1,refactory,Not executable
14049,benchmark/refactory/data/question_2/code/fail/wrong_2_378.py#12:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'unique_day' is not defined"",)",bare execution,,,,,1,1,refactory,Not executable
14050,benchmark/refactory/data/question_2/code/fail/wrong_2_378.py#13:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'unique_day' is not defined"",)",bare execution,,,,,1,1,refactory,Not executable
14051,benchmark/refactory/data/question_2/code/fail/wrong_2_378.py#14:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'unique_day' is not defined"",)",bare execution,,,,,1,1,refactory,Not executable
14052,benchmark/refactory/data/question_2/code/fail/wrong_2_378.py#15:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'unique_day' is not defined"",)",bare execution,,,,,1,1,refactory,Not executable
14053,benchmark/refactory/data/question_2/code/fail/wrong_2_378.py#16:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'unique_day' is not defined"",)",bare execution,,,,,1,1,refactory,Not executable
14054,benchmark/refactory/data/question_2/code/fail/wrong_2_380.py#0:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'unique_day' is not defined"",)",bare execution,,,,,1,1,refactory,Not executable
14055,benchmark/refactory/data/question_2/code/fail/wrong_2_380.py#1:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'unique_day' is not defined"",)",bare execution,,,,,1,1,refactory,Not executable
14056,benchmark/refactory/data/question_2/code/fail/wrong_2_380.py#2:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'unique_day' is not defined"",)",bare execution,,,,,1,1,refactory,Not executable
14057,benchmark/refactory/data/question_2/code/fail/wrong_2_380.py#3:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'unique_day' is not defined"",)",bare execution,,,,,1,1,refactory,Not executable
14058,benchmark/refactory/data/question_2/code/fail/wrong_2_380.py#4:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'unique_day' is not defined"",)",bare execution,,,,,1,1,refactory,Not executable
14059,benchmark/refactory/data/question_2/code/fail/wrong_2_380.py#5:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'unique_day' is not defined"",)",bare execution,,,,,1,1,refactory,Not executable
14060,benchmark/refactory/data/question_2/code/fail/wrong_2_380.py#6:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'unique_day' is not defined"",)",bare execution,,,,,1,1,refactory,Not executable
14061,benchmark/refactory/data/question_2/code/fail/wrong_2_380.py#7:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'unique_day' is not defined"",)",bare execution,,,,,1,1,refactory,Not executable
14062,benchmark/refactory/data/question_2/code/fail/wrong_2_380.py#8:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'unique_day' is not defined"",)",bare execution,,,,,1,1,refactory,Not executable
14063,benchmark/refactory/data/question_2/code/fail/wrong_2_380.py#9:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'unique_day' is not defined"",)",bare execution,,,,,1,1,refactory,Not executable
14064,benchmark/refactory/data/question_2/code/fail/wrong_2_380.py#10:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'unique_day' is not defined"",)",bare execution,,,,,1,1,refactory,Not executable
14065,benchmark/refactory/data/question_2/code/fail/wrong_2_380.py#11:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'unique_day' is not defined"",)",bare execution,,,,,1,1,refactory,Not executable
14066,benchmark/refactory/data/question_2/code/fail/wrong_2_380.py#12:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'unique_day' is not defined"",)",bare execution,,,,,1,1,refactory,Not executable
14067,benchmark/refactory/data/question_2/code/fail/wrong_2_380.py#13:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'unique_day' is not defined"",)",bare execution,,,,,1,1,refactory,Not executable
14068,benchmark/refactory/data/question_2/code/fail/wrong_2_380.py#14:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'unique_day' is not defined"",)",bare execution,,,,,1,1,refactory,Not executable
14069,benchmark/refactory/data/question_2/code/fail/wrong_2_380.py#15:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'unique_day' is not defined"",)",bare execution,,,,,1,1,refactory,Not executable
14070,benchmark/refactory/data/question_2/code/fail/wrong_2_380.py#16:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'unique_day' is not defined"",)",bare execution,,,,,1,1,refactory,Not executable
14071,benchmark/refactory/data/question_2/code/fail/wrong_2_383.py#0:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'unique_day' is not defined"",)",bare execution,,,,,1,1,refactory,Not executable
14072,benchmark/refactory/data/question_2/code/fail/wrong_2_383.py#1:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'unique_day' is not defined"",)",bare execution,,,,,1,1,refactory,Not executable
14073,benchmark/refactory/data/question_2/code/fail/wrong_2_383.py#2:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'unique_day' is not defined"",)",bare execution,,,,,1,1,refactory,Not executable
14074,benchmark/refactory/data/question_2/code/fail/wrong_2_383.py#3:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'unique_day' is not defined"",)",bare execution,,,,,1,1,refactory,Not executable
14075,benchmark/refactory/data/question_2/code/fail/wrong_2_383.py#4:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'unique_day' is not defined"",)",bare execution,,,,,1,1,refactory,Not executable
14076,benchmark/refactory/data/question_2/code/fail/wrong_2_383.py#5:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'unique_day' is not defined"",)",bare execution,,,,,1,1,refactory,Not executable
14077,benchmark/refactory/data/question_2/code/fail/wrong_2_383.py#6:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'unique_day' is not defined"",)",bare execution,,,,,1,1,refactory,Not executable
14078,benchmark/refactory/data/question_2/code/fail/wrong_2_383.py#7:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'unique_day' is not defined"",)",bare execution,,,,,1,1,refactory,Not executable
14079,benchmark/refactory/data/question_2/code/fail/wrong_2_383.py#8:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'unique_day' is not defined"",)",bare execution,,,,,1,1,refactory,Not executable
14080,benchmark/refactory/data/question_2/code/fail/wrong_2_383.py#9:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'unique_day' is not defined"",)",bare execution,,,,,1,1,refactory,Not executable
14081,benchmark/refactory/data/question_2/code/fail/wrong_2_383.py#10:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'unique_day' is not defined"",)",bare execution,,,,,1,1,refactory,Not executable
14082,benchmark/refactory/data/question_2/code/fail/wrong_2_383.py#11:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'unique_day' is not defined"",)",bare execution,,,,,1,1,refactory,Not executable
14083,benchmark/refactory/data/question_2/code/fail/wrong_2_383.py#12:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'unique_day' is not defined"",)",bare execution,,,,,1,1,refactory,Not executable
14084,benchmark/refactory/data/question_2/code/fail/wrong_2_383.py#13:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'unique_day' is not defined"",)",bare execution,,,,,1,1,refactory,Not executable
14085,benchmark/refactory/data/question_2/code/fail/wrong_2_383.py#14:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'unique_day' is not defined"",)",bare execution,,,,,1,1,refactory,Not executable
14086,benchmark/refactory/data/question_2/code/fail/wrong_2_383.py#15:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'unique_day' is not defined"",)",bare execution,,,,,1,1,refactory,Not executable
14087,benchmark/refactory/data/question_2/code/fail/wrong_2_383.py#16:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'unique_day' is not defined"",)",bare execution,,,,,1,1,refactory,Not executable
14173,benchmark/refactory/data/question_2/code/wrong/wrong_2_004.py#0:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'day' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
14174,benchmark/refactory/data/question_2/code/wrong/wrong_2_004.py#1:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'day' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
14175,benchmark/refactory/data/question_2/code/wrong/wrong_2_004.py#2:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'day' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
14176,benchmark/refactory/data/question_2/code/wrong/wrong_2_004.py#3:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'day' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
14177,benchmark/refactory/data/question_2/code/wrong/wrong_2_004.py#4:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'day' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
14178,benchmark/refactory/data/question_2/code/wrong/wrong_2_004.py#5:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'day' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
14179,benchmark/refactory/data/question_2/code/wrong/wrong_2_004.py#6:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'day' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
14180,benchmark/refactory/data/question_2/code/wrong/wrong_2_004.py#7:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'day' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
14181,benchmark/refactory/data/question_2/code/wrong/wrong_2_004.py#8:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'day' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
14182,benchmark/refactory/data/question_2/code/wrong/wrong_2_004.py#9:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'day' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
14183,benchmark/refactory/data/question_2/code/wrong/wrong_2_004.py#10:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'day' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
14184,benchmark/refactory/data/question_2/code/wrong/wrong_2_004.py#11:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'day' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
14185,benchmark/refactory/data/question_2/code/wrong/wrong_2_004.py#12:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'day' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
14186,benchmark/refactory/data/question_2/code/wrong/wrong_2_004.py#13:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'day' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
14187,benchmark/refactory/data/question_2/code/wrong/wrong_2_004.py#14:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'day' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
14188,benchmark/refactory/data/question_2/code/wrong/wrong_2_004.py#15:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'day' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
14189,benchmark/refactory/data/question_2/code/wrong/wrong_2_004.py#16:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'day' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
14190,benchmark/refactory/data/question_2/code/wrong/wrong_2_005.py#0:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'day' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
14191,benchmark/refactory/data/question_2/code/wrong/wrong_2_005.py#1:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'day' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
14192,benchmark/refactory/data/question_2/code/wrong/wrong_2_005.py#2:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'day' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
14193,benchmark/refactory/data/question_2/code/wrong/wrong_2_005.py#3:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'day' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
14194,benchmark/refactory/data/question_2/code/wrong/wrong_2_005.py#4:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'day' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
14195,benchmark/refactory/data/question_2/code/wrong/wrong_2_005.py#5:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'day' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
14196,benchmark/refactory/data/question_2/code/wrong/wrong_2_005.py#6:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'day' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
14197,benchmark/refactory/data/question_2/code/wrong/wrong_2_005.py#7:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'day' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
14198,benchmark/refactory/data/question_2/code/wrong/wrong_2_005.py#8:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'day' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
14199,benchmark/refactory/data/question_2/code/wrong/wrong_2_005.py#9:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'day' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
14200,benchmark/refactory/data/question_2/code/wrong/wrong_2_005.py#10:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'day' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
14201,benchmark/refactory/data/question_2/code/wrong/wrong_2_005.py#11:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'day' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
14202,benchmark/refactory/data/question_2/code/wrong/wrong_2_005.py#12:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'day' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
14203,benchmark/refactory/data/question_2/code/wrong/wrong_2_005.py#13:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'day' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
14204,benchmark/refactory/data/question_2/code/wrong/wrong_2_005.py#14:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'day' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
14205,benchmark/refactory/data/question_2/code/wrong/wrong_2_005.py#15:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'day' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
14206,benchmark/refactory/data/question_2/code/wrong/wrong_2_005.py#16:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'day' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
14275,benchmark/refactory/data/question_2/code/wrong/wrong_2_011.py#0:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'day' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
14276,benchmark/refactory/data/question_2/code/wrong/wrong_2_011.py#1:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'day' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
14277,benchmark/refactory/data/question_2/code/wrong/wrong_2_011.py#2:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'day' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
14278,benchmark/refactory/data/question_2/code/wrong/wrong_2_011.py#3:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'day' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
14279,benchmark/refactory/data/question_2/code/wrong/wrong_2_011.py#4:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'day' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
14280,benchmark/refactory/data/question_2/code/wrong/wrong_2_011.py#5:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'day' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
14281,benchmark/refactory/data/question_2/code/wrong/wrong_2_011.py#6:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'day' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
14282,benchmark/refactory/data/question_2/code/wrong/wrong_2_011.py#7:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'day' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
14283,benchmark/refactory/data/question_2/code/wrong/wrong_2_011.py#8:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'day' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
14284,benchmark/refactory/data/question_2/code/wrong/wrong_2_011.py#9:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'day' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
14285,benchmark/refactory/data/question_2/code/wrong/wrong_2_011.py#10:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'day' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
14286,benchmark/refactory/data/question_2/code/wrong/wrong_2_011.py#11:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'day' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
14287,benchmark/refactory/data/question_2/code/wrong/wrong_2_011.py#12:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'day' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
14288,benchmark/refactory/data/question_2/code/wrong/wrong_2_011.py#13:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'day' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
14289,benchmark/refactory/data/question_2/code/wrong/wrong_2_011.py#14:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'day' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
14290,benchmark/refactory/data/question_2/code/wrong/wrong_2_011.py#15:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'day' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
14291,benchmark/refactory/data/question_2/code/wrong/wrong_2_011.py#16:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'day' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
14292,benchmark/refactory/data/question_2/code/wrong/wrong_2_012.py#0:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'day' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
14293,benchmark/refactory/data/question_2/code/wrong/wrong_2_012.py#1:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'day' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
14294,benchmark/refactory/data/question_2/code/wrong/wrong_2_012.py#2:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'day' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
14295,benchmark/refactory/data/question_2/code/wrong/wrong_2_012.py#3:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'day' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
14296,benchmark/refactory/data/question_2/code/wrong/wrong_2_012.py#4:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'day' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
14297,benchmark/refactory/data/question_2/code/wrong/wrong_2_012.py#5:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'day' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
14298,benchmark/refactory/data/question_2/code/wrong/wrong_2_012.py#6:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'day' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
14299,benchmark/refactory/data/question_2/code/wrong/wrong_2_012.py#7:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'day' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
14300,benchmark/refactory/data/question_2/code/wrong/wrong_2_012.py#8:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'day' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
14301,benchmark/refactory/data/question_2/code/wrong/wrong_2_012.py#9:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'day' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
14302,benchmark/refactory/data/question_2/code/wrong/wrong_2_012.py#10:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'day' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
14303,benchmark/refactory/data/question_2/code/wrong/wrong_2_012.py#11:,,,,,,,,,,,,,,,,,,,"<class 'NameError'>(""name 'day' is not defined"",)",bare execution,,,,,0,0,refactory,Not executable
