,test_name,code_len,dumb_dyn_slice,dyn_slice,pruned_slice,dumb_dyn_slice_len,pruned_slice_len,dyn_slice_len,runtime_bare_test,runtime_tracing_augmented_test,runtime_dyn_slice,runtime_pruned_slice,perf_runtime_bare_test,perf_runtime_tracing_augmented_test,perf_runtime_dyn_slice,perf_runtime_pruned_slice,len_exec_trace,test_result,sliced_result_equal_to_bare,exception,stage,num_boolops_pruned_sliced,num_lines_with_boolops_pruned_sliced,num_boolops_dyn_sliced,num_lines_with_boolops_dyn_sliced,num_boolops,num_lines_with_boolops,benchmark,test_status
23408,benchmark/refactory/data/question_4/code/correct/correct_4_012.py#1:,,,,,,,,,,,,,,,,,,,"<class 'slicing.slicing_exceptions.SlicingException'>('Lambda not supported',)",trace,,,,,0,0,refactory,Not supported
23409,benchmark/refactory/data/question_4/code/correct/correct_4_012.py#2:,,,,,,,,,,,,,,,,,,,"<class 'slicing.slicing_exceptions.SlicingException'>('Lambda not supported',)",trace,,,,,0,0,refactory,Not supported
23410,benchmark/refactory/data/question_4/code/correct/correct_4_012.py#3:,,,,,,,,,,,,,,,,,,,"<class 'slicing.slicing_exceptions.SlicingException'>('Lambda not supported',)",trace,,,,,0,0,refactory,Not supported
23411,benchmark/refactory/data/question_4/code/correct/correct_4_012.py#4:,,,,,,,,,,,,,,,,,,,"<class 'slicing.slicing_exceptions.SlicingException'>('Lambda not supported',)",trace,,,,,0,0,refactory,Not supported
23412,benchmark/refactory/data/question_4/code/correct/correct_4_012.py#5:,,,,,,,,,,,,,,,,,,,"<class 'slicing.slicing_exceptions.SlicingException'>('Lambda not supported',)",trace,,,,,0,0,refactory,Not supported
23413,benchmark/refactory/data/question_4/code/correct/correct_4_057.py#0:,,,,,,,,,,,,,,,,,,,<class 'timeout_decorator.timeout_decorator.TimeoutError'>(),run sliced,,,,,0,0,refactory,Timeout during sliced code execution
23414,benchmark/refactory/data/question_4/code/correct/correct_4_057.py#1:,,,,,,,,,,,,,,,,,,,<class 'timeout_decorator.timeout_decorator.TimeoutError'>(),run sliced,,,,,0,0,refactory,Timeout during sliced code execution
23415,benchmark/refactory/data/question_4/code/correct/correct_4_057.py#2:,,,,,,,,,,,,,,,,,,,<class 'timeout_decorator.timeout_decorator.TimeoutError'>(),run sliced,,,,,0,0,refactory,Timeout during sliced code execution
23416,benchmark/refactory/data/question_4/code/correct/correct_4_057.py#3:,,,,,,,,,,,,,,,,,,,<class 'timeout_decorator.timeout_decorator.TimeoutError'>(),run sliced,,,,,0,0,refactory,Timeout during sliced code execution
23417,benchmark/refactory/data/question_4/code/correct/correct_4_057.py#4:,,,,,,,,,,,,,,,,,,,<class 'timeout_decorator.timeout_decorator.TimeoutError'>(),run sliced,,,,,0,0,refactory,Timeout during sliced code execution
23418,benchmark/refactory/data/question_4/code/correct/correct_4_057.py#5:,,,,,,,,,,,,,,,,,,,<class 'timeout_decorator.timeout_decorator.TimeoutError'>(),run sliced,,,,,0,0,refactory,Timeout during sliced code execution
23419,benchmark/refactory/data/question_4/code/correct/correct_4_179.py#0:,,,,,,,,,,,,,,,,,,,<class 'timeout_decorator.timeout_decorator.TimeoutError'>(),run sliced,,,,,0,0,refactory,Timeout during sliced code execution
23420,benchmark/refactory/data/question_4/code/correct/correct_4_179.py#1:,,,,,,,,,,,,,,,,,,,<class 'timeout_decorator.timeout_decorator.TimeoutError'>(),run sliced,,,,,0,0,refactory,Timeout during sliced code execution
23421,benchmark/refactory/data/question_4/code/correct/correct_4_179.py#2:,,,,,,,,,,,,,,,,,,,<class 'timeout_decorator.timeout_decorator.TimeoutError'>(),run sliced,,,,,0,0,refactory,Timeout during sliced code execution
23422,benchmark/refactory/data/question_4/code/correct/correct_4_179.py#3:,,,,,,,,,,,,,,,,,,,<class 'timeout_decorator.timeout_decorator.TimeoutError'>(),run sliced,,,,,0,0,refactory,Timeout during sliced code execution
23423,benchmark/refactory/data/question_4/code/correct/correct_4_179.py#4:,,,,,,,,,,,,,,,,,,,<class 'timeout_decorator.timeout_decorator.TimeoutError'>(),run sliced,,,,,0,0,refactory,Timeout during sliced code execution
23424,benchmark/refactory/data/question_4/code/correct/correct_4_179.py#5:,,,,,,,,,,,,,,,,,,,<class 'timeout_decorator.timeout_decorator.TimeoutError'>(),run sliced,,,,,0,0,refactory,Timeout during sliced code execution
23425,benchmark/refactory/data/question_4/code/correct/correct_4_086.py#0:,,,,,,,,,,,,,,,,,,,<class 'timeout_decorator.timeout_decorator.TimeoutError'>(),run sliced,,,,,0,0,refactory,Timeout during sliced code execution
23426,benchmark/refactory/data/question_4/code/correct/correct_4_086.py#1:,,,,,,,,,,,,,,,,,,,<class 'timeout_decorator.timeout_decorator.TimeoutError'>(),run sliced,,,,,0,0,refactory,Timeout during sliced code execution
23427,benchmark/refactory/data/question_4/code/correct/correct_4_086.py#2:,,,,,,,,,,,,,,,,,,,<class 'timeout_decorator.timeout_decorator.TimeoutError'>(),run sliced,,,,,0,0,refactory,Timeout during sliced code execution
23428,benchmark/refactory/data/question_4/code/correct/correct_4_086.py#3:,,,,,,,,,,,,,,,,,,,<class 'timeout_decorator.timeout_decorator.TimeoutError'>(),run sliced,,,,,0,0,refactory,Timeout during sliced code execution
23429,benchmark/refactory/data/question_4/code/correct/correct_4_086.py#4:,,,,,,,,,,,,,,,,,,,<class 'timeout_decorator.timeout_decorator.TimeoutError'>(),run sliced,,,,,0,0,refactory,Timeout during sliced code execution
23430,benchmark/refactory/data/question_4/code/correct/correct_4_086.py#5:,,,,,,,,,,,,,,,,,,,<class 'timeout_decorator.timeout_decorator.TimeoutError'>(),run sliced,,,,,0,0,refactory,Timeout during sliced code execution
23437,benchmark/refactory/data/question_4/code/correct/correct_4_047.py#0:,,,,,,,,,,,,,,,,,,,<class 'timeout_decorator.timeout_decorator.TimeoutError'>(),run sliced,,,,,0,0,refactory,Timeout during sliced code execution
23438,benchmark/refactory/data/question_4/code/correct/correct_4_047.py#1:,,,,,,,,,,,,,,,,,,,<class 'timeout_decorator.timeout_decorator.TimeoutError'>(),run sliced,,,,,0,0,refactory,Timeout during sliced code execution
23439,benchmark/refactory/data/question_4/code/correct/correct_4_047.py#2:,,,,,,,,,,,,,,,,,,,<class 'timeout_decorator.timeout_decorator.TimeoutError'>(),run sliced,,,,,0,0,refactory,Timeout during sliced code execution
23440,benchmark/refactory/data/question_4/code/correct/correct_4_047.py#3:,,,,,,,,,,,,,,,,,,,<class 'timeout_decorator.timeout_decorator.TimeoutError'>(),run sliced,,,,,0,0,refactory,Timeout during sliced code execution
23441,benchmark/refactory/data/question_4/code/correct/correct_4_047.py#4:,,,,,,,,,,,,,,,,,,,<class 'timeout_decorator.timeout_decorator.TimeoutError'>(),run sliced,,,,,0,0,refactory,Timeout during sliced code execution
23442,benchmark/refactory/data/question_4/code/correct/correct_4_047.py#5:,,,,,,,,,,,,,,,,,,,<class 'timeout_decorator.timeout_decorator.TimeoutError'>(),run sliced,,,,,0,0,refactory,Timeout during sliced code execution
23443,benchmark/refactory/data/question_4/code/correct/correct_4_040.py#0:,,,,,,,,,,,,,,,,,,,"<class 'slicing.slicing_exceptions.SlicingException'>('Delete not supported',)",trace,,,,,0,0,refactory,Not supported
23444,benchmark/refactory/data/question_4/code/correct/correct_4_040.py#1:,,,,,,,,,,,,,,,,,,,"<class 'slicing.slicing_exceptions.SlicingException'>('Delete not supported',)",trace,,,,,0,0,refactory,Not supported
23445,benchmark/refactory/data/question_4/code/correct/correct_4_040.py#2:,,,,,,,,,,,,,,,,,,,"<class 'slicing.slicing_exceptions.SlicingException'>('Delete not supported',)",trace,,,,,0,0,refactory,Not supported
23446,benchmark/refactory/data/question_4/code/correct/correct_4_040.py#3:,,,,,,,,,,,,,,,,,,,"<class 'slicing.slicing_exceptions.SlicingException'>('Delete not supported',)",trace,,,,,0,0,refactory,Not supported
23447,benchmark/refactory/data/question_4/code/correct/correct_4_040.py#4:,,,,,,,,,,,,,,,,,,,"<class 'slicing.slicing_exceptions.SlicingException'>('Delete not supported',)",trace,,,,,0,0,refactory,Not supported
23448,benchmark/refactory/data/question_4/code/correct/correct_4_040.py#5:,,,,,,,,,,,,,,,,,,,"<class 'slicing.slicing_exceptions.SlicingException'>('Delete not supported',)",trace,,,,,0,0,refactory,Not supported
23449,benchmark/refactory/data/question_4/code/correct/correct_4_275.py#0:,,,,,,,,,,,,,,,,,,,<class 'timeout_decorator.timeout_decorator.TimeoutError'>(),run sliced,,,,,0,0,refactory,Timeout during sliced code execution
23450,benchmark/refactory/data/question_4/code/correct/correct_4_275.py#1:,,,,,,,,,,,,,,,,,,,<class 'timeout_decorator.timeout_decorator.TimeoutError'>(),run sliced,,,,,0,0,refactory,Timeout during sliced code execution
23451,benchmark/refactory/data/question_4/code/correct/correct_4_275.py#2:,,,,,,,,,,,,,,,,,,,<class 'timeout_decorator.timeout_decorator.TimeoutError'>(),run sliced,,,,,0,0,refactory,Timeout during sliced code execution
23452,benchmark/refactory/data/question_4/code/correct/correct_4_275.py#3:,,,,,,,,,,,,,,,,,,,<class 'timeout_decorator.timeout_decorator.TimeoutError'>(),run sliced,,,,,0,0,refactory,Timeout during sliced code execution
23453,benchmark/refactory/data/question_4/code/correct/correct_4_275.py#4:,,,,,,,,,,,,,,,,,,,<class 'timeout_decorator.timeout_decorator.TimeoutError'>(),run sliced,,,,,0,0,refactory,Timeout during sliced code execution
23454,benchmark/refactory/data/question_4/code/correct/correct_4_275.py#5:,,,,,,,,,,,,,,,,,,,<class 'timeout_decorator.timeout_decorator.TimeoutError'>(),run sliced,,,,,0,0,refactory,Timeout during sliced code execution
23455,benchmark/refactory/data/question_4/code/correct/correct_4_094.py#0:,,,,,,,,,,,,,,,,,,,<class 'timeout_decorator.timeout_decorator.TimeoutError'>(),run sliced,,,,,0,0,refactory,Timeout during sliced code execution
23456,benchmark/refactory/data/question_4/code/correct/correct_4_094.py#1:,,,,,,,,,,,,,,,,,,,<class 'timeout_decorator.timeout_decorator.TimeoutError'>(),run sliced,,,,,0,0,refactory,Timeout during sliced code execution
23457,benchmark/refactory/data/question_4/code/correct/correct_4_094.py#2:,,,,,,,,,,,,,,,,,,,<class 'timeout_decorator.timeout_decorator.TimeoutError'>(),run sliced,,,,,0,0,refactory,Timeout during sliced code execution
23458,benchmark/refactory/data/question_4/code/correct/correct_4_094.py#3:,,,,,,,,,,,,,,,,,,,<class 'timeout_decorator.timeout_decorator.TimeoutError'>(),run sliced,,,,,0,0,refactory,Timeout during sliced code execution
23459,benchmark/refactory/data/question_4/code/correct/correct_4_094.py#4:,,,,,,,,,,,,,,,,,,,<class 'timeout_decorator.timeout_decorator.TimeoutError'>(),run sliced,,,,,0,0,refactory,Timeout during sliced code execution
23460,benchmark/refactory/data/question_4/code/correct/correct_4_094.py#5:,,,,,,,,,,,,,,,,,,,<class 'timeout_decorator.timeout_decorator.TimeoutError'>(),run sliced,,,,,0,0,refactory,Timeout during sliced code execution
23461,benchmark/refactory/data/question_4/code/correct/correct_4_248.py#0:,,,,,,,,,,,,,,,,,,,<class 'timeout_decorator.timeout_decorator.TimeoutError'>(),run sliced,,,,,0,0,refactory,Timeout during sliced code execution
23462,benchmark/refactory/data/question_4/code/correct/correct_4_248.py#1:,,,,,,,,,,,,,,,,,,,<class 'timeout_decorator.timeout_decorator.TimeoutError'>(),run sliced,,,,,0,0,refactory,Timeout during sliced code execution
23463,benchmark/refactory/data/question_4/code/correct/correct_4_248.py#2:,,,,,,,,,,,,,,,,,,,<class 'timeout_decorator.timeout_decorator.TimeoutError'>(),run sliced,,,,,0,0,refactory,Timeout during sliced code execution
23464,benchmark/refactory/data/question_4/code/correct/correct_4_248.py#3:,,,,,,,,,,,,,,,,,,,<class 'timeout_decorator.timeout_decorator.TimeoutError'>(),run sliced,,,,,0,0,refactory,Timeout during sliced code execution
23465,benchmark/refactory/data/question_4/code/correct/correct_4_248.py#4:,,,,,,,,,,,,,,,,,,,<class 'timeout_decorator.timeout_decorator.TimeoutError'>(),run sliced,,,,,0,0,refactory,Timeout during sliced code execution
23466,benchmark/refactory/data/question_4/code/correct/correct_4_248.py#5:,,,,,,,,,,,,,,,,,,,<class 'timeout_decorator.timeout_decorator.TimeoutError'>(),run sliced,,,,,0,0,refactory,Timeout during sliced code execution
23467,benchmark/refactory/data/question_4/code/correct/correct_4_132.py#0:,,,,,,,,,,,,,,,,,,,<class 'timeout_decorator.timeout_decorator.TimeoutError'>(),run sliced,,,,,0,0,refactory,Timeout during sliced code execution
23468,benchmark/refactory/data/question_4/code/correct/correct_4_132.py#1:,,,,,,,,,,,,,,,,,,,<class 'timeout_decorator.timeout_decorator.TimeoutError'>(),run sliced,,,,,0,0,refactory,Timeout during sliced code execution
23469,benchmark/refactory/data/question_4/code/correct/correct_4_132.py#2:,,,,,,,,,,,,,,,,,,,<class 'timeout_decorator.timeout_decorator.TimeoutError'>(),run sliced,,,,,0,0,refactory,Timeout during sliced code execution
23470,benchmark/refactory/data/question_4/code/correct/correct_4_132.py#3:,,,,,,,,,,,,,,,,,,,<class 'timeout_decorator.timeout_decorator.TimeoutError'>(),run sliced,,,,,0,0,refactory,Timeout during sliced code execution
23471,benchmark/refactory/data/question_4/code/correct/correct_4_132.py#4:,,,,,,,,,,,,,,,,,,,<class 'timeout_decorator.timeout_decorator.TimeoutError'>(),run sliced,,,,,0,0,refactory,Timeout during sliced code execution
23472,benchmark/refactory/data/question_4/code/correct/correct_4_132.py#5:,,,,,,,,,,,,,,,,,,,<class 'timeout_decorator.timeout_decorator.TimeoutError'>(),run sliced,,,,,0,0,refactory,Timeout during sliced code execution
23479,benchmark/refactory/data/question_4/code/correct/correct_4_243.py#0:,,,,,,,,,,,,,,,,,,,<class 'timeout_decorator.timeout_decorator.TimeoutError'>(),run sliced,,,,,0,0,refactory,Timeout during sliced code execution
23480,benchmark/refactory/data/question_4/code/correct/correct_4_243.py#1:,,,,,,,,,,,,,,,,,,,<class 'timeout_decorator.timeout_decorator.TimeoutError'>(),run sliced,,,,,0,0,refactory,Timeout during sliced code execution
23481,benchmark/refactory/data/question_4/code/correct/correct_4_243.py#2:,,,,,,,,,,,,,,,,,,,<class 'timeout_decorator.timeout_decorator.TimeoutError'>(),run sliced,,,,,0,0,refactory,Timeout during sliced code execution
23482,benchmark/refactory/data/question_4/code/correct/correct_4_243.py#3:,,,,,,,,,,,,,,,,,,,<class 'timeout_decorator.timeout_decorator.TimeoutError'>(),run sliced,,,,,0,0,refactory,Timeout during sliced code execution
23483,benchmark/refactory/data/question_4/code/correct/correct_4_243.py#4:,,,,,,,,,,,,,,,,,,,<class 'timeout_decorator.timeout_decorator.TimeoutError'>(),run sliced,,,,,0,0,refactory,Timeout during sliced code execution
23484,benchmark/refactory/data/question_4/code/correct/correct_4_243.py#5:,,,,,,,,,,,,,,,,,,,<class 'timeout_decorator.timeout_decorator.TimeoutError'>(),run sliced,,,,,0,0,refactory,Timeout during sliced code execution
23485,benchmark/refactory/data/question_4/code/correct/correct_4_303.py#0:,,,,,,,,,,,,,,,,,,,<class 'timeout_decorator.timeout_decorator.TimeoutError'>(),run sliced,,,,,0,0,refactory,Timeout during sliced code execution
23486,benchmark/refactory/data/question_4/code/correct/correct_4_303.py#1:,,,,,,,,,,,,,,,,,,,<class 'timeout_decorator.timeout_decorator.TimeoutError'>(),run sliced,,,,,0,0,refactory,Timeout during sliced code execution
23487,benchmark/refactory/data/question_4/code/correct/correct_4_303.py#2:,,,,,,,,,,,,,,,,,,,<class 'timeout_decorator.timeout_decorator.TimeoutError'>(),run sliced,,,,,0,0,refactory,Timeout during sliced code execution
23488,benchmark/refactory/data/question_4/code/correct/correct_4_303.py#3:,,,,,,,,,,,,,,,,,,,<class 'timeout_decorator.timeout_decorator.TimeoutError'>(),run sliced,,,,,0,0,refactory,Timeout during sliced code execution
23489,benchmark/refactory/data/question_4/code/correct/correct_4_303.py#4:,,,,,,,,,,,,,,,,,,,<class 'timeout_decorator.timeout_decorator.TimeoutError'>(),run sliced,,,,,0,0,refactory,Timeout during sliced code execution
23490,benchmark/refactory/data/question_4/code/correct/correct_4_303.py#5:,,,,,,,,,,,,,,,,,,,<class 'timeout_decorator.timeout_decorator.TimeoutError'>(),run sliced,,,,,0,0,refactory,Timeout during sliced code execution
23491,benchmark/refactory/data/question_4/code/correct/correct_4_036.py#0:,,,,,,,,,,,,,,,,,,,<class 'timeout_decorator.timeout_decorator.TimeoutError'>(),run sliced,,,,,0,0,refactory,Timeout during sliced code execution
23492,benchmark/refactory/data/question_4/code/correct/correct_4_036.py#1:,,,,,,,,,,,,,,,,,,,<class 'timeout_decorator.timeout_decorator.TimeoutError'>(),run sliced,,,,,0,0,refactory,Timeout during sliced code execution
23493,benchmark/refactory/data/question_4/code/correct/correct_4_036.py#2:,,,,,,,,,,,,,,,,,,,<class 'timeout_decorator.timeout_decorator.TimeoutError'>(),run sliced,,,,,0,0,refactory,Timeout during sliced code execution
23494,benchmark/refactory/data/question_4/code/correct/correct_4_036.py#3:,,,,,,,,,,,,,,,,,,,<class 'timeout_decorator.timeout_decorator.TimeoutError'>(),run sliced,,,,,0,0,refactory,Timeout during sliced code execution
23495,benchmark/refactory/data/question_4/code/correct/correct_4_036.py#4:,,,,,,,,,,,,,,,,,,,<class 'timeout_decorator.timeout_decorator.TimeoutError'>(),run sliced,,,,,0,0,refactory,Timeout during sliced code execution
23496,benchmark/refactory/data/question_4/code/correct/correct_4_036.py#5:,,,,,,,,,,,,,,,,,,,<class 'timeout_decorator.timeout_decorator.TimeoutError'>(),run sliced,,,,,0,0,refactory,Timeout during sliced code execution
23497,benchmark/refactory/data/question_4/code/correct/correct_4_192.py#0:,,,,,,,,,,,,,,,,,,,<class 'timeout_decorator.timeout_decorator.TimeoutError'>(),run sliced,,,,,0,0,refactory,Timeout during sliced code execution
23498,benchmark/refactory/data/question_4/code/correct/correct_4_192.py#1:,,,,,,,,,,,,,,,,,,,<class 'timeout_decorator.timeout_decorator.TimeoutError'>(),run sliced,,,,,0,0,refactory,Timeout during sliced code execution
23499,benchmark/refactory/data/question_4/code/correct/correct_4_192.py#2:,,,,,,,,,,,,,,,,,,,<class 'timeout_decorator.timeout_decorator.TimeoutError'>(),run sliced,,,,,0,0,refactory,Timeout during sliced code execution
23500,benchmark/refactory/data/question_4/code/correct/correct_4_192.py#3:,,,,,,,,,,,,,,,,,,,<class 'timeout_decorator.timeout_decorator.TimeoutError'>(),run sliced,,,,,0,0,refactory,Timeout during sliced code execution
23501,benchmark/refactory/data/question_4/code/correct/correct_4_192.py#4:,,,,,,,,,,,,,,,,,,,<class 'timeout_decorator.timeout_decorator.TimeoutError'>(),run sliced,,,,,0,0,refactory,Timeout during sliced code execution
23502,benchmark/refactory/data/question_4/code/correct/correct_4_192.py#5:,,,,,,,,,,,,,,,,,,,<class 'timeout_decorator.timeout_decorator.TimeoutError'>(),run sliced,,,,,0,0,refactory,Timeout during sliced code execution
23503,benchmark/refactory/data/question_4/code/correct/correct_4_041.py#0:,,,,,,,,,,,,,,,,,,,<class 'timeout_decorator.timeout_decorator.TimeoutError'>(),run sliced,,,,,0,0,refactory,Timeout during sliced code execution
23504,benchmark/refactory/data/question_4/code/correct/correct_4_041.py#1:,,,,,,,,,,,,,,,,,,,<class 'timeout_decorator.timeout_decorator.TimeoutError'>(),run sliced,,,,,0,0,refactory,Timeout during sliced code execution
23505,benchmark/refactory/data/question_4/code/correct/correct_4_041.py#2:,,,,,,,,,,,,,,,,,,,<class 'timeout_decorator.timeout_decorator.TimeoutError'>(),run sliced,,,,,0,0,refactory,Timeout during sliced code execution
23506,benchmark/refactory/data/question_4/code/correct/correct_4_041.py#3:,,,,,,,,,,,,,,,,,,,<class 'timeout_decorator.timeout_decorator.TimeoutError'>(),run sliced,,,,,0,0,refactory,Timeout during sliced code execution
